XYDATA,PA,PE,PET,PP,PS,PVC
1425.1371,0.0572624,0.00861296,0.0259173,0.0193423,0.0288717,0.0876237
1426.1013,0.0590882,0.00901184,0.0257366,0.0194705,0.0292205,0.0878762
1427.0656,0.0611707,0.00967586,0.0261282,0.0200149,0.0299307,0.0865275
1428.0298,0.0635551,0.0106226,0.0271565,0.0211841,0.0310609,0.0839478
1428.994,0.0662323,0.0117723,0.0287607,0.0231235,0.0325494,0.0807261
1429.9583,0.0690589,0.012969,0.0307519,0.0258245,0.0342362,0.0775676
1430.9225,0.0717943,0.014084,0.0329184,0.0291223,0.0359896,0.0751104
1431.8867,0.0742547,0.0151161,0.0351765,0.0328093,0.0378351,0.0736797
1432.851,0.0764232,0.0161796,0.0376162,0.0367327,0.0399578,0.0731465
1433.8152,0.0784121,0.0173903,0.0403924,0.0407314,0.0425744,0.072922
1434.7794,0.0803309,0.0187234,0.0435169,0.0444327,0.0457361,0.0720079
1435.7437,0.0821565,0.0199176,0.0466477,0.0471353,0.049132,0.0692577
1436.7079,0.0837166,0.0205747,0.0491212,0.0481648,0.052122,0.0641254
1437.6721,0.0848727,0.0205143,0.0504487,0.0476233,0.0542396,0.0573358
1438.6364,0.0857136,0.0199829,0.0507731,0.0465139,0.0556779,0.0503235
1439.6006,0.0864902,0.0194097,0.0506443,0.0459642,0.0570813,0.0440642
1440.5648,0.0874267,0.0190958,0.0505357,0.0466477,0.0590292,0.0387823
1441.5291,0.0886321,0.019149,0.0506715,0.0488152,0.0618034,0.0343757
1442.4933,0.0901068,0.0195614,0.0510995,0.0525063,0.0654112,0.0307798
1443.4575,0.0917767,0.0202916,0.0517937,0.0576757,0.0696996,0.0280366
1444.4218,0.0935307,0.0213065,0.0527049,0.0642303,0.0745083,0.0261691
1445.386,0.095257,0.0225709,0.0537582,0.0719991,0.0798044,0.0250277
1446.3502,0.0968723,0.0240073,0.0548292,0.0806304,0.0856752,0.0242577
1447.3145,0.098349,0.0254949,0.055753,0.0894658,0.0921084,0.0234357
1448.2787,0.0997444,0.0269687,0.0564009,0.0975813,0.0986911,0.0223091
1449.2429,0.101198,0.0285551,0.0567844,0.104156,0.104566,0.0209614
1450.2072,0.102864,0.0305606,0.0570805,0.108935,0.108828,0.019747
1451.1714,0.104832,0.0332703,0.0575446,0.112308,0.110998,0.0190709
1452.1356,0.10709,0.0367616,0.0584087,0.114966,0.1111,0.0192445
1453.0999,0.109551,0.0409313,0.0598288,0.117532,0.109299,0.0204867
1454.0641,0.112065,0.045805,0.0618117,0.120352,0.105378,0.0229259
1455.0283,0.114369,0.0521882,0.0639622,0.12327,0.0982951,0.026368
1455.9926,0.116026,0.0623889,0.0650582,0.125265,0.0865092,0.0296955
1456.9568,0.116621,0.07927,0.0633368,0.124686,0.0703109,0.0306988
1457.921,0.116343,0.102301,0.0585312,0.121111,0.0538914,0.0281172
1458.8853,0.11596,0.12643,0.0527003,0.116294,0.0416928,0.0235334
1459.8495,0.116008,0.146893,0.047783,0.111996,0.0344245,0.0192902
1460.8137,0.116529,0.161479,0.0442701,0.108601,0.0306068,0.0164553
1461.778,0.11728,0.168859,0.0418291,0.105543,0.028782,0.0150784
1462.7422,0.117768,0.167512,0.0398937,0.101817,0.0279826,0.0147869
1463.7064,0.117207,0.156873,0.0378782,0.0963562,0.0275183,0.0149807
1464.6707,0.114762,0.139817,0.035401,0.0887491,0.0268766,0.0149725
1465.6349,0.1102,0.122795,0.0325739,0.0799154,0.0259028,0.0143852
1466.5991,0.104175,0.111746,0.0299478,0.0715642,0.0249089,0.0134739
1467.5634,0.0975849,0.108799,0.0280696,0.0648747,0.0244122,0.0128786
1468.5276,0.0908929,0.113174,0.0272107,0.0600422,0.0248276,0.0131712
1469.4918,0.0840761,0.123191,0.0274121,0.0566794,0.02638,0.0146723
1470.4561,0.0768966,0.136481,0.0285294,0.0541695,0.0290567,0.0173876
1471.4203,0.0692347,0.148347,0.0300965,0.0517215,0.0323876,0.0207906
1472.3845,0.0614241,0.150865,0.0311842,0.0484529,0.0352224,0.0236096
1473.3488,0.0542694,0.137796,0.0307939,0.0438876,0.0362135,0.0243778
1474.313,0.0484437,0.112208,0.0287497,0.0384537,0.0350454,0.0227598
1475.2772,0.0439794,0.08359,0.0258148,0.0330814,0.0326998,0.0198
1476.2415,0.0405292,0.0589961,0.0228663,0.0284392,0.0303817,0.0167505
1477.2057,0.0377964,0.0407412,0.0203732,0.0247451,0.0287762,0.0142933
1478.1699,0.0356331,0.0284683,0.0184396,0.0219477,0.0280788,0.0125891
1479.1342,0.0339516,0.020866,0.0169802,0.019876,0.0282402,0.0115284
1480.0984,0.0326521,0.016417,0.0158432,0.0183139,0.0291487,0.010906
1481.0626,0.0316263,0.0137762,0.0148995,0.01707,0.0307354,0.0105379
1482.0269,0.0308046,0.0120444,0.0141152,0.0160596,0.0330149,0.0103602
1482.9911,0.030187,0.0108657,0.0135844,0.0153488,0.0360733,0.0104803
1483.9553,0.0298219,0.0102751,0.0134925,0.0151189,0.0400499,0.011141
1484.9196,0.0297546,0.0104182,0.0140301,0.0155643,0.0451765,0.0126074
1485.8838,0.0299836,0.0113205,0.015282,0.016766,0.0518684,0.0150091
1486.848,0.0304288,0.0127398,0.0170806,0.018535,0.0607292,0.0181208
1487.8123,0.0309072,0.0140802,0.0188425,0.0202489,0.0721639,0.0211134
1488.7765,0.0311703,0.0145295,0.0196487,0.0209468,0.0854191,0.0226577
1489.7407,0.031073,0.0136387,0.0189124,0.0200244,0.0979931,0.0218854
1490.705,0.0307264,0.0118083,0.0170523,0.0179092,0.106997,0.0193676
1491.6692,0.0303953,0.00990124,0.0151164,0.0156536,0.111155,0.0165712
1492.6334,0.0302951,0.00856541,0.0139474,0.0140793,0.110755,0.0146547
1493.5977,0.0305274,0.00805315,0.0139169,0.0135151,0.10639,0.0140876
1494.5619,0.0311062,0.00833656,0.0150636,0.0139293,0.0982914,0.014834
1495.5261,0.0319665,0.00916086,0.0172012,0.0150034,0.0865583,0.0164625
1496.4904,0.0329445,0.0100199,0.0199353,0.0161093,0.0719744,0.0181231
1497.4546,0.0338096,0.0103002,0.0227788,0.0164861,0.0567051,0.0187956
1498.4188,0.0344132,0.00973093,0.0254813,0.015794,0.0435728,0.018038
1499.3831,0.0348067,0.00864171,0.0282167,0.0144355,0.0341821,0.0164073
1500.3473,0.0351571,0.0076178,0.0313351,0.0131346,0.0283389,0.0148776
1501.3115,0.0356114,0.00709193,0.0350744,0.0124322,0.0251218,0.0141643
1502.2758,0.036273,0.00730356,0.0395255,0.0126319,0.0238507,0.0146638
1503.24,0.0372517,0.0084395,0.0446841,0.0139741,0.0243297,0.0166918
1504.2042,0.0387064,0.0107077,0.0503268,0.0167345,0.0266951,0.0206135
1505.1685,0.0407948,0.0141351,0.0554727,0.02099,0.0309323,0.0265209
1506.1327,0.0433811,0.0178551,0.0576378,0.02574,0.0357747,0.033031
1507.0969,0.045678,0.019708,0.0541154,0.0283286,0.0381263,0.0365127
1508.0612,0.0468752,0.0183769,0.0460853,0.027007,0.0361284,0.0346357
1509.0254,0.0471799,0.0152094,0.0376952,0.0233251,0.0317048,0.0296029
1509.9896,0.0472908,0.0120618,0.0312013,0.0195695,0.02743,0.0245468
1510.9539,0.0476363,0.00975452,0.0267149,0.0167892,0.0243831,0.0208627
1511.9181,0.0483664,0.00843545,0.0238317,0.0151949,0.0227163,0.0188081
1512.8823,0.0495229,0.00804101,0.0222686,0.0147224,0.0223179,0.0182823
1513.8466,0.0511083,0.00842808,0.0218475,0.0151997,0.0229905,0.019049
1514.8108,0.053071,0.00936543,0.0223362,0.0163422,0.0244238,0.0207227
1515.775,0.0552761,0.0105516,0.0233748,0.0177787,0.0262016,0.0227969
1516.7393,0.0575404,0.0117192,0.0245763,0.0191837,0.0279393,0.02482
1517.7035,0.0597443,0.0127395,0.0256973,0.0204076,0.0294423,0.0265737
1518.6677,0.0619232,0.0136022,0.0266713,0.0214496,0.0306956,0.0280435
1519.632,0.0642336,0.0142831,0.0274643,0.0222936,0.0316897,0.0292032
1520.5962,0.0667807,0.0146522,0.0279337,0.0227906,0.0322815,0.0298598
1521.5604,0.0694496,0.0145495,0.0278839,0.0227435,0.0322747,0.0297689
1522.5247,0.0719694,0.0139523,0.0272625,0.0221098,0.0316337,0.0288932
1523.4889,0.0741929,0.0129971,0.0262073,0.0210353,0.0305204,0.0274332
1524.4531,0.0762445,0.0118349,0.0248851,0.0196876,0.0291183,0.0256039
1525.4174,0.0783812,0.0105438,0.0233826,0.0181546,0.0275245,0.0235135
1526.3816,0.080753,0.00918878,0.0217741,0.0165165,0.0258327,0.021275
1527.3458,0.0832943,0.00791087,0.020233,0.0149534,0.0242495,0.0191499
1528.3101,0.0858378,0.00692121,0.0190231,0.0137338,0.0230773,0.0175166
1529.2743,0.0883268,0.00640748,0.0183763,0.0130965,0.0225793,0.0166985
1530.2385,0.0909293,0.00644269,0.01837,0.0131374,0.0228541,0.0168106
1531.2028,0.0939672,0.00692931,0.0188561,0.0137417,0.0237606,0.0176739
1532.167,0.0976672,0.00758282,0.0194571,0.014561,0.0248978,0.0187974
1533.1312,0.101845,0.00804263,0.0197361,0.0151463,0.0257628,0.0195732
1534.0955,0.105909,0.00815048,0.0195555,0.0152909,0.0261409,0.0197468
1535.0597,0.109366,0.00812355,0.0192496,0.0152514,0.0263434,0.0196965
1536.0239,0.112255,0.00840268,0.0193838,0.0155683,0.0269891,0.0201639
1536.9882,0.115078,0.00942894,0.0204753,0.01679,0.0286894,0.021879
1537.9524,0.118545,0.011538,0.0228879,0.0193449,0.0318993,0.0253959
1538.9166,0.123288,0.014743,0.0265985,0.0232788,0.0366056,0.0307452
1539.8809,0.12923,0.0181331,0.0305113,0.0275095,0.0414784,0.0364279
1540.8451,0.134912,0.0197296,0.0323146,0.0296008,0.0437053,0.0391332
1541.8093,0.138707,0.0184524,0.0307861,0.0281609,0.0418307,0.0370317
1542.7736,0.140784,0.0154291,0.027271,0.0245293,0.0375366,0.0320146
1543.7378,0.142251,0.0121788,0.0235366,0.0205763,0.0329776,0.0266268
1544.702,0.143743,0.00941396,0.0204029,0.0171946,0.0291239,0.0220531
1545.6663,0.145346,0.00731791,0.0180847,0.0146226,0.0262075,0.0186002
1546.6305,0.146956,0.00590448,0.016605,0.0128856,0.0242381,0.0162978
1547.5947,0.148513,0.00512416,0.0159077,0.0119278,0.0231421,0.0150665
1548.559,0.150017,0.0048665,0.0158555,0.0116152,0.0227569,0.0147148
1549.5232,0.151445,0.00496955,0.0162438,0.0117462,0.0228424,0.0149549
1550.4874,0.15267,0.00526574,0.0168613,0.012108,0.023156,0.0154858
1551.4517,0.153518,0.00565407,0.0175804,0.0125684,0.0235667,0.0161264
1552.4159,0.153932,0.00615854,0.0184261,0.0131521,0.0241406,0.0169222
1553.3801,0.154074,0.00692416,0.0195686,0.0140379,0.025117,0.0181334
1554.3444,0.154216,0.00815559,0.0212506,0.0154818,0.0267987,0.0201172
1555.3086,0.154464,0.0100416,0.0237051,0.0177218,0.0294328,0.0231906
1556.2728,0.154415,0.0126144,0.0270038,0.0208081,0.0330086,0.0273952
1557.2371,0.152802,0.0153416,0.0305832,0.0241105,0.0366858,0.0318259
1558.2013,0.147978,0.0166322,0.032612,0.0257085,0.0381704,0.0338325
1559.1655,0.140416,0.0150238,0.0312819,0.0238099,0.0355518,0.0310512
1560.1298,0.13309,0.0115642,0.0276982,0.0196585,0.0305505,0.0253231
1561.094,0.127482,0.00829953,0.0242807,0.015727,0.0260653,0.0200255
1562.0582,0.122957,0.00601421,0.0220382,0.0129709,0.0230824,0.0163803
1563.0225,0.11862,0.00463037,0.0209354,0.0113025,0.021407,0.0142126
1563.9867,0.11405,0.00393721,0.0207349,0.0104707,0.0207023,0.0131585
1564.9509,0.109206,0.00379946,0.0212615,0.0103135,0.0207561,0.0129907
1565.9152,0.104167,0.00412298,0.0224005,0.0107172,0.0214202,0.0135521
1566.8794,0.098869,0.00475088,0.0240246,0.0114911,0.0224678,0.0145809
1567.8436,0.0930518,0.00537997,0.0259104,0.0122665,0.0234875,0.0155757
1568.8079,0.0865877,0.00563093,0.027732,0.0125817,0.0239879,0.0159197
1569.7721,0.0799212,0.00532613,0.029236,0.0122197,0.023769,0.0153458
1570.7363,0.0739015,0.00468409,0.0304716,0.0114457,0.0231589,0.0142434
1571.7006,0.0690933,0.00414242,0.0317886,0.010791,0.022756,0.0133442
1572.6648,0.0654288,0.00405352,0.0336361,0.0106823,0.0230284,0.0132149
1573.629,0.0623601,0.00453904,0.0363704,0.0112629,0.0241366,0.0140253
1574.5933,0.0591539,0.00542705,0.0400231,0.0123152,0.0258634,0.015453
1575.5575,0.0552773,0.00620219,0.0439336,0.0132011,0.027554,0.016613
1576.5217,0.0508806,0.00622127,0.0467174,0.0131343,0.0283973,0.0164482
1577.486,0.0467544,0.00529973,0.0472823,0.0119037,0.0281834,0.0147138
1578.4502,0.0434966,0.00389918,0.0458092,0.0100897,0.0275286,0.0122323
1579.4144,0.0410564,0.0025964,0.0431977,0.00840003,0.0271591,0.00996137
1580.3787,0.0390746,0.00168381,0.040122,0.00718435,0.0273641,0.00835179
1581.3429,0.0372711,0.00119331,0.0368439,0.00647251,0.0280005,0.00742193
1582.3071,0.0355625,0.00102932,0.0334559,0.00614268,0.0286758,0.00699471
1583.2714,0.0340065,0.00106098,0.030107,0.00603519,0.0289616,0.00685282
1584.2356,0.0326812,0.00118203,0.0270499,0.00602386,0.0286259,0.00683214
1585.1998,0.0315921,0.00134259,0.0245277,0.0060513,0.0277597,0.00686279
1586.1641,0.0306768,0.00153897,0.0226483,0.00611483,0.0266891,0.0069444
1587.1283,0.0298734,0.0017774,0.0213686,0.0062244,0.0257754,0.00708881
1588.0925,0.0291668,0.00204861,0.0205669,0.0063751,0.0252736,0.00728692
1589.0568,0.0285762,0.00233033,0.0201173,0.00655141,0.0252979,0.00751862
1590.021,0.0281169,0.00260373,0.0199241,0.00674521,0.0258537,0.00777811
1590.9852,0.0277789,0.00285885,0.0199183,0.00695923,0.0268886,0.00807618
1591.9495,0.0275379,0.00307959,0.020035,0.00718683,0.0283369,0.00840931
1592.9137,0.0273741,0.00322522,0.0201968,0.00738823,0.0301443,0.00872506
1593.8779,0.0272775,0.00323516,0.0203204,0.00749358,0.0322789,0.00892535
1594.8422,0.0272422,0.00306546,0.0203497,0.00744369,0.0347331,0.0089226
1595.8064,0.0272674,0.0027324,0.0202953,0.00724263,0.0375095,0.00871334
1596.7706,0.0273665,0.00232259,0.0202435,0.00697497,0.0405796,0.00840482
1597.7349,0.0275702,0.00195502,0.0203192,0.00676702,0.0438196,0.00816463
1598.6991,0.0279116,0.00172169,0.0206228,0.00671871,0.0469542,0.00812891
1599.6633,0.0284033,0.00164514,0.02118,0.00685109,0.0495458,0.0083301
1600.6276,0.0290274,0.00167431,0.0219298,0.00709766,0.0510662,0.0086833
1601.5918,0.0297492,0.00172071,0.0227619,0.00734541,0.0510687,0.00904
1602.556,0.0305451,0.00171802,0.0235861,0.00750713,0.0494034,0.00928461
1603.5203,0.0314205,0.00166788,0.0243926,0.00757968,0.0463325,0.00941318
1604.4845,0.0324026,0.00163446,0.0252529,0.00764028,0.0424213,0.00952857
1605.4487,0.0335188,0.00168715,0.0262578,0.0077773,0.0382635,0.00974721
1606.413,0.0347845,0.00183272,0.0274352,0.00800573,0.034245,0.010085
1607.3772,0.036205,0.00198657,0.0287026,0.0082292,0.0304933,0.0104071
1608.3414,0.0377767,0.00201575,0.0298957,0.00829019,0.0270104,0.0104984
1609.3057,0.0394778,0.00184756,0.0308803,0.00810183,0.0238653,0.0102455
1610.2699,0.0412644,0.00156328,0.0316758,0.00776337,0.021277,0.00979151
1611.2341,0.0430954,0.00137687,0.0324647,0.00753598,0.0195157,0.00949708
1612.1984,0.0449797,0.00151851,0.0334671,0.00770206,0.0187522,0.00974341
1613.1626,0.0470201,0.00212557,0.0347802,0.00843294,0.0189802,0.0107509
1614.1268,0.0494257,0.00316348,0.0362365,0.00969338,0.0199683,0.0124509
1615.0911,0.052438,0.00434347,0.0373093,0.0111406,0.0211835,0.014356
1616.0553,0.0560966,0.00514448,0.0372901,0.012146,0.0218599,0.0156084
1617.0195,0.0600272,0.00517255,0.0359412,0.0122246,0.0215151,0.0155855
1617.9838,0.0637164,0.00458698,0.033915,0.0115566,0.0204629,0.014587
1618.948,0.0670622,0.00392292,0.0321534,0.0107821,0.0194605,0.0135067
1619.9122,0.0704708,0.0035941,0.0311616,0.0104013,0.0190216,0.0130085
1620.8765,0.074573,0.0037087,0.0309489,0.0105474,0.0192202,0.0132441
1621.8407,0.0799135,0.00412926,0.0312452,0.0110565,0.0198085,0.0139661
1622.8049,0.0866284,0.00457286,0.0316684,0.0115884,0.0203713,0.0146987
1623.7692,0.0942601,0.00475971,0.0318867,0.0118061,0.0205368,0.0149858
1624.7334,0.102115,0.00458466,0.0317765,0.011583,0.0201966,0.0146682
1625.6976,0.109993,0.00414065,0.0314191,0.0110301,0.0195021,0.0139085
1626.6619,0.118405,0.00357304,0.0309412,0.0103215,0.0186497,0.012945
1627.6261,0.127994,0.00296976,0.0304159,0.00956403,0.01775,0.0119186
1628.5903,0.138812,0.00238911,0.0299102,0.00883303,0.0168913,0.01093
1629.5546,0.150186,0.00193627,0.0295652,0.00826234,0.0162448,0.0101651
1630.5188,0.161314,0.00178207,0.0295989,0.00806231,0.0160679,0.00991473
1631.483,0.171987,0.00212191,0.0302475,0.00846729,0.0166279,0.0104977
1632.4473,0.182837,0.00312388,0.0317086,0.00967319,0.018126,0.0121741
1633.4115,0.195086,0.00484004,0.0340421,0.0117308,0.0205757,0.0150011
1634.3757,0.209723,0.00698411,0.036903,0.0142773,0.0235018,0.0184677
1635.34,0.225825,0.00869568,0.0392468,0.016258,0.0256591,0.0211243
1636.3042,0.239673,0.0089747,0.0398506,0.0164697,0.0257216,0.0213458
1637.2684,0.247762,0.00776499,0.0386468,0.0148753,0.023766,0.0191277
1638.2327,0.250014,0.00593577,0.0367135,0.0125518,0.021092,0.01597
1639.1969,0.248307,0.0042877,0.0350488,0.0104727,0.0188009,0.0131944
1640.1611,0.244253,0.00318421,0.0341035,0.00907497,0.0173551,0.0113765
1641.1254,0.238836,0.00273502,0.0339987,0.00849074,0.0168757,0.0106801
1642.0896,0.232627,0.00298211,0.0347601,0.00877376,0.0174014,0.0111667
1643.0538,0.225722,0.00396233,0.0364135,0.00997478,0.0189671,0.012897
1644.0181,0.217446,0.00565393,0.0389473,0.0120783,0.021525,0.0158415
1644.9823,0.206475,0.00779223,0.0421022,0.0147767,0.0246917,0.0195728
1645.9465,0.192222,0.00968871,0.0451124,0.0172342,0.0275053,0.0229464
1646.9108,0.176737,0.0105512,0.046993,0.0184536,0.0288801,0.0246118
1647.875,0.163587,0.0102905,0.0475045,0.0182754,0.0287189,0.0243785
1648.8392,0.15446,0.00959809,0.0473864,0.0175154,0.0279916,0.0233801
1649.8035,0.148447,0.00923837,0.04758,0.017108,0.0277399,0.0228862
1650.7677,0.143349,0.00963719,0.0486995,0.0175861,0.0285107,0.023598
1651.7319,0.13646,0.010726,0.05081,0.0188876,0.0301385,0.0253871
1652.6962,0.125737,0.0115927,0.0529405,0.0199378,0.0312898,0.0267385
1653.6604,0.11277,0.0107956,0.0532818,0.0190142,0.0300228,0.0253183
1654.6246,0.102098,0.00827152,0.0515009,0.0160271,0.0264518,0.0211201
1655.5889,0.0953345,0.0054388,0.0492089,0.0126619,0.0226363,0.0165118
1656.5531,0.0909785,0.00327566,0.0476638,0.0100869,0.0198695,0.0130551
1657.5173,0.0874743,0.00198643,0.0471918,0.0085486,0.0183549,0.0110383
1658.4816,0.0840485,0.00149599,0.0477437,0.00796036,0.0179366,0.0103128
1659.4458,0.0803985,0.00166234,0.0491887,0.0081555,0.0183824,0.0106331
1660.41,0.0763903,0.00224757,0.0513133,0.00885267,0.019336,0.0116036
1661.3743,0.0719913,0.00286784,0.0537408,0.0095949,0.020259,0.0125982
1662.3385,0.0673896,0.00313275,0.056006,0.00991508,0.020642,0.0129937
1663.3027,0.0630207,0.0029537,0.0578632,0.00970587,0.0204204,0.0126701
1664.267,0.059305,0.00262642,0.0594851,0.00932115,0.0200439,0.0121302
1665.2312,0.0563732,0.00256499,0.0612961,0.00925879,0.0200828,0.0120537
1666.1954,0.0540435,0.00304455,0.0637004,0.00985202,0.020883,0.0128821
1667.1597,0.0519389,0.00410567,0.0669114,0.0111534,0.0224544,0.0146709
1668.1239,0.0496441,0.00550566,0.0707955,0.0128727,0.0244186,0.0170126
1669.0881,0.0469432,0.00673,0.0747507,0.0143858,0.0260502,0.0190545
1670.0524,0.0440318,0.00726518,0.0779627,0.0150625,0.0266785,0.0199504
1671.0166,0.0413543,0.00702292,0.0800754,0.0147877,0.0262515,0.0195623
1671.9808,0.0391555,0.00635324,0.0814543,0.0139843,0.0252903,0.0184744
1672.9451,0.0373177,0.0056423,0.0827193,0.0131255,0.0243094,0.0173187
1673.9093,0.0355596,0.00504874,0.0842722,0.0124098,0.0234826,0.0163467
1674.8735,0.0336889,0.00453649,0.0862026,0.0117994,0.0227309,0.0154958
1675.8378,0.0317447,0.00404611,0.0884215,0.0112252,0.0219876,0.014682
1676.802,0.0299507,0.00364106,0.0908551,0.0107633,0.0213923,0.0140332
1677.7662,0.0285128,0.00349978,0.0935543,0.0106264,0.0212359,0.0138577
1678.7305,0.0274864,0.00380167,0.0966616,0.0110281,0.0217708,0.014446
1679.6947,0.0268081,0.00466067,0.100346,0.0121042,0.023124,0.0159678
1680.6589,0.0263551,0.00611406,0.104771,0.0138986,0.0252925,0.0184592
1681.6232,0.0259291,0.0080517,0.110003,0.0162764,0.0280444,0.0217057
1682.5874,0.0252037,0.0100144,0.115701,0.0186789,0.0306464,0.0249129
1683.5516,0.0238353,0.011107,0.120761,0.0200195,0.0318206,0.0265954
1684.5159,0.0218602,0.0106538,0.123922,0.0194839,0.0307637,0.0257061
1685.4801,0.0197749,0.00904309,0.125258,0.0175535,0.0282257,0.022986
1686.4443,0.0179774,0.00718899,0.126036,0.0153408,0.0255421,0.0199653
1687.4086,0.0164957,0.00560519,0.127319,0.0134651,0.0233594,0.0174442
1688.3728,0.0151968,0.00436303,0.129487,0.0120078,0.0216981,0.0154911
1689.337,0.0139882,0.00339981,0.132487,0.0108882,0.0204286,0.013976
1690.3013,0.0128766,0.00270428,0.136149,0.0100875,0.0195237,0.0128727
1691.2655,0.0119384,0.00236056,0.14046,0.00970233,0.0191025,0.0123232
1692.2297,0.0112592,0.00251513,0.145711,0.00990558,0.0193708,0.0125758
1693.194,0.0108852,0.00331053,0.152457,0.0108679,0.0205229,0.0138723
1694.1582,0.0108018,0.00480076,0.161219,0.0126564,0.0226252,0.0163084
1695.1224,0.0109319,0.0068511,0.172059,0.0151135,0.0254806,0.0196687
1696.0867,0.0111442,0.00906623,0.184307,0.0177676,0.0285298,0.023303
1697.0509,0.0112723,0.0108482,0.196931,0.0198998,0.0309307,0.0262154
1698.0151,0.0111585,0.0116449,0.209465,0.0208442,0.0319101,0.0274814
1698.9794,0.0107256,0.0112786,0.222439,0.0203888,0.0312397,0.0268124
1699.9436,0.0100442,0.0100911,0.236463,0.0189522,0.0294473,0.0248053
1700.9078,0.00930805,0.00870844,0.25112,0.0172937,0.0274597,0.0225279
1701.8721,0.00869913,0.00761137,0.265347,0.015989,0.0259605,0.0207783
1702.8363,0.00828026,0.00692459,0.278653,0.0151804,0.0250909,0.0197391
1703.8005,0.00799904,0.00650121,0.291502,0.0146836,0.0245926,0.0191357
1704.7648,0.00775028,0.0060871,0.30468,0.0141891,0.0240628,0.0185202
1705.729,0.00744143,0.00545937,0.318406,0.0134293,0.0231691,0.0175095
1706.6932,0.00704517,0.00454785,0.331872,0.0123252,0.0218324,0.0159937
1707.6575,0.0066141,0.00349136,0.343747,0.0110524,0.0202953,0.0142263
1708.6217,0.00623969,0.00255603,0.353255,0.00993992,0.018974,0.0126728
